p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.95,alternating,2000,0.4995,-0.0005,2,4,9,0.4995,-0.0005,2,4,9, [-0.162500 1表 1裏 1目 1～20局 2000試] [-0.087000 1表 1裏 2目 2～60局 2000試] [-0.045000 1表 2裏 2目 1～60局 2000試] [-0.027500 1表 2裏 3目 2～100局 2000試] [-0.010000 1表 3裏 3目 1～100局 2000試] [-0.006500 1表 4裏 4目 1～140局 2000試] [-0.005000 1表 5裏 5目 1～180局 2000試] [-0.004500 1表 2裏 6目 4～220局 2000試] [0.001500 1表 3裏 7目 3～260局 2000試] [-0.000500 2表 4裏 9目 3～180局 2000試]
0.51,0.95,alternating,2000,0.5,0.0,1,4,5,0.5,0.0,1,4,5, [-0.185000 1表 1裏 1目 1～20局 2000試] [-0.066000 1表 1裏 2目 2～60局 2000試] [-0.036000 1表 2裏 2目 1～60局 2000試] [-0.005500 1表 3裏 3目 1～100局 2000試] [0.002500 1表 4裏 4目 1～140局 2000試] [0.000000 1表 4裏 5目 2～180局 2000試]
0.52,0.95,alternating,2000,0.5005,0.0004999999999999,1,3,7,0.5005,0.0004999999999999,1,3,7, [-0.192500 1表 1裏 1目 1～20局 2000試] [-0.087000 1表 1裏 2目 2～60局 2000試] [-0.040000 1表 2裏 2目 1～60局 2000試] [-0.017000 1表 2裏 3目 2～100局 2000試] [-0.009000 1表 3裏 3目 1～100局 2000試] [-0.006000 2表 3裏 5目 2～100局 2000試] [-0.001500 1表 5裏 6目 2～220局 2000試] [0.000500 1表 3裏 7目 3～260局 2000試]
0.53,0.95,alternating,2000,0.4995,-0.0005,1,3,4,0.4995,-0.0005,1,3,4, [-0.161000 1表 1裏 1目 1～20局 2000試] [-0.088000 1表 1裏 2目 2～60局 2000試] [-0.034500 1表 2裏 2目 1～60局 2000試] [-0.027500 1表 2裏 3目 2～100局 2000試] [-0.006500 1表 3裏 3目 1～100局 2000試] [-0.000500 1表 3裏 4目 2～140局 2000試]
0.54,0.95,alternating,2000,0.5005,0.0004999999999999,1,8,9,0.5005,0.0004999999999999,1,8,9, [-0.172500 1表 1裏 1目 1～20局 2000試] [-0.076000 1表 1裏 2目 2～60局 2000試] [-0.056000 1表 2裏 2目 1～60局 2000試] [-0.052500 1表 1裏 3目 3～100局 2000試] [-0.028500 1表 2裏 3目 2～100局 2000試] [0.001000 1表 3裏 3目 1～100局 2000試] [0.000500 1表 8裏 9目 2～340局 2000試]
0.55,0.95,alternating,2000,0.5005,0.0004999999999999,1,7,7,0.5005,0.0004999999999999,1,7,7, [-0.167000 1表 1裏 1目 1～20局 2000試] [-0.069000 1表 1裏 2目 2～60局 2000試] [-0.021000 1表 2裏 2目 1～60局 2000試] [-0.013500 1表 2裏 3目 2～100局 2000試] [-0.007500 1表 3裏 3目 1～100局 2000試] [-0.001500 1表 3裏 4目 2～140局 2000試] [0.000500 1表 7裏 7目 1～260局 2000試]
0.56,0.95,alternating,2000,0.5,0.0,1,5,5,0.5,0.0,1,5,5, [-0.181500 1表 1裏 1目 1～20局 2000試] [-0.092500 1表 1裏 2目 2～60局 2000試] [-0.053500 1表 2裏 2目 1～60局 2000試] [-0.020500 1表 2裏 3目 2～100局 2000試] [-0.011500 1表 3裏 3目 1～100局 2000試] [-0.003000 1表 2裏 4目 3～140局 2000試] [0.000000 1表 5裏 5目 1～180局 2000試]
0.57,0.95,alternating,2000,0.5005,0.0004999999999999,1,5,7,0.5005,0.0004999999999999,1,5,7, [-0.177000 1表 1裏 1目 1～20局 2000試] [-0.085500 1表 1裏 2目 2～60局 2000試] [-0.031000 1表 2裏 2目 1～60局 2000試] [-0.030500 1表 3裏 3目 1～100局 2000試] [-0.013500 1表 2裏 4目 3～140局 2000試] [-0.002500 1表 4裏 4目 1～140局 2000試] [0.001000 1表 4裏 5目 2～180局 2000試] [0.000500 1表 5裏 7目 3～260局 2000試]
0.58,0.95,alternating,2000,0.5,0.0,1,8,10,0.5,0.0,1,8,10, [-0.172500 1表 1裏 1目 1～20局 2000試] [-0.060500 1表 1裏 2目 2～60局 2000試] [-0.034500 1表 2裏 2目 1～60局 2000試] [-0.027500 1表 2裏 3目 2～100局 2000試] [-0.014500 1表 2裏 4目 3～140局 2000試] [-0.013000 1表 3裏 4目 2～140局 2000試] [0.001000 1表 4裏 4目 1～140局 2000試] [0.000000 1表 8裏 10目 3～380局 2000試]
0.59,0.95,alternating,2000,0.5,0.0,1,6,7,0.5,0.0,1,6,7, [-0.168000 1表 1裏 1目 1～20局 2000試] [-0.063000 1表 1裏 2目 2～60局 2000試] [-0.061500 1表 2裏 2目 1～60局 2000試] [-0.039500 1表 1裏 3目 3～100局 2000試] [-0.035000 1表 2裏 3目 2～100局 2000試] [-0.033500 2表 3裏 3目 1～60局 2000試] [-0.026000 1表 2裏 4目 3～140局 2000試] [-0.002500 1表 3裏 4目 2～140局 2000試] [0.002000 1表 4裏 4目 1～140局 2000試] [0.000000 1表 6裏 7目 2～260局 2000試]
