p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.9,alternating,2000,0.5,0.0,1,4,7,0.5,0.0,1,4,7, [-0.156500 1表 1裏 1目 1～11局 2000試] [-0.085500 1表 1裏 2目 2～31局 2000試] [-0.058500 1表 2裏 2目 1～31局 2000試] [-0.042500 1表 1裏 3目 3～51局 2000試] [-0.003000 1表 2裏 3目 2～51局 2000試] [0.000000 1表 4裏 7目 3～131局 2000試]
0.51,0.9,alternating,2000,0.5005,0.0004999999999999449,1,6,7,0.5005,0.0004999999999999449,1,6,7, [-0.131500 1表 1裏 1目 1～11局 2000試] [-0.091000 1表 1裏 2目 2～31局 2000試] [-0.050500 1表 2裏 2目 1～31局 2000試] [-0.029500 1表 2裏 3目 2～51局 2000試] [-0.016000 1表 3裏 3目 1～51局 2000試] [-0.010500 1表 3裏 5目 3～91局 2000試] [0.004500 1表 2裏 6目 4～111局 2000試] [-0.004000 2表 3裏 6目 3～51局 2000試] [-0.001500 1表 4裏 6目 3～111局 2000試] [0.001500 1表 4裏 7目 3～131局 2000試] [0.000500 1表 6裏 7目 2～131局 2000試]
0.52,0.9,alternating,2000,0.5,0.0,1,4,7,0.5,0.0,1,4,7, [-0.141000 1表 1裏 1目 1～11局 2000試] [-0.047500 1表 1裏 2目 2～31局 2000試] [-0.036000 1表 2裏 2目 1～31局 2000試] [-0.012500 1表 2裏 3目 2～51局 2000試] [-0.005000 1表 2裏 5目 3～91局 2000試] [0.002000 1表 3裏 5目 3～91局 2000試] [0.000000 1表 4裏 7目 3～131局 2000試]
0.53,0.9,alternating,2000,0.5,0.0,2,5,6,0.5,0.0,2,5,6, [-0.152500 1表 1裏 1目 1～11局 2000試] [-0.071000 1表 1裏 2目 2～31局 2000試] [-0.037000 1表 2裏 2目 1～31局 2000試] [-0.026000 1表 2裏 3目 2～51局 2000試] [-0.007000 1表 2裏 4目 3～71局 2000試] [-0.005500 1表 3裏 4目 2～71局 2000試] [0.002000 1表 2裏 5目 3～91局 2000試] [0.000000 2表 5裏 6目 2～51局 2000試]
0.54,0.9,alternating,2000,0.4995,-0.0005000000000000004,1,3,8,0.4995,-0.0005000000000000004,1,3,8, [-0.156500 1表 1裏 1目 1～11局 2000試] [-0.078500 1表 1裏 2目 2～31局 2000試] [-0.032000 1表 2裏 2目 1～31局 2000試] [-0.026000 1表 2裏 3目 2～51局 2000試] [-0.019500 1表 3裏 3目 1～51局 2000試] [-0.017500 1表 2裏 4目 3～71局 2000試] [-0.010500 1表 3裏 4目 2～71局 2000試] [-0.005000 1表 4裏 4目 1～71局 2000試] [-0.003500 1表 2裏 5目 3～91局 2000試] [0.003000 1表 3裏 6目 3～111局 2000試] [-0.000500 1表 3裏 8目 4～151局 2000試]
0.55,0.9,alternating,2000,0.5,0.0,1,6,9,0.5,0.0,1,6,9, [-0.154500 1表 1裏 1目 1～11局 2000試] [-0.080000 1表 1裏 2目 2～31局 2000試] [-0.040000 1表 2裏 2目 1～31局 2000試] [-0.009000 1表 2裏 3目 2～51局 2000試] [-0.003000 1表 3裏 4目 2～71局 2000試] [-0.002000 1表 2裏 7目 5～131局 2000試] [-0.001500 1表 4裏 7目 3～131局 2000試] [0.001500 1表 2裏 9目 6～171局 2000試] [0.000000 1表 6裏 9目 3～171局 2000試]
0.56,0.9,alternating,2000,0.4995,-0.0005000000000000004,1,4,4,0.4995,-0.0005000000000000004,1,4,4, [-0.157000 1表 1裏 1目 1～11局 2000試] [-0.079500 1表 1裏 2目 2～31局 2000試] [-0.051500 1表 2裏 2目 1～31局 2000試] [-0.044500 1表 1裏 3目 3～51局 2000試] [-0.022500 1表 2裏 3目 2～51局 2000試] [-0.015500 1表 3裏 3目 1～51局 2000試] [-0.006500 1表 3裏 4目 2～71局 2000試] [-0.000500 1表 4裏 4目 1～71局 2000試]
0.57,0.9,alternating,2000,0.4995,-0.0005000000000000004,1,3,4,0.4995,-0.0005000000000000004,1,3,4, [-0.163500 1表 1裏 1目 1～11局 2000試] [-0.084000 1表 1裏 2目 2～31局 2000試] [-0.074000 1表 2裏 2目 1～31局 2000試] [-0.047500 1表 1裏 3目 3～51局 2000試] [-0.010500 1表 2裏 3目 2～51局 2000試] [-0.000500 1表 3裏 4目 2～71局 2000試]
0.58,0.9,alternating,2000,0.5005,0.0004999999999999449,1,2,5,0.5005,0.0004999999999999449,1,2,5, [-0.172500 1表 1裏 1目 1～11局 2000試] [-0.094000 1表 1裏 2目 2～31局 2000試] [-0.050000 1表 2裏 2目 1～31局 2000試] [-0.046000 1表 1裏 3目 3～51局 2000試] [-0.041500 1表 2裏 3目 2～51局 2000試] [-0.007000 1表 3裏 3目 1～51局 2000試] [0.000500 1表 2裏 5目 3～91局 2000試]
0.59,0.9,alternating,2000,0.5,0.0,1,6,7,0.5,0.0,1,6,7, [-0.154000 1表 1裏 1目 1～11局 2000試] [-0.071500 1表 1裏 2目 2～31局 2000試] [-0.050000 1表 2裏 2目 1～31局 2000試] [-0.022000 1表 2裏 3目 2～51局 2000試] [-0.002500 1表 2裏 4目 3～71局 2000試] [-0.002000 1表 3裏 6目 3～111局 2000試] [-0.001000 1表 4裏 6目 3～111局 2000試] [0.000000 1表 6裏 7目 2～131局 2000試]
